fdc_id,brand_owner,ingredients,serving_size,serving_size_unit,branded_food_category,data_type,description,publication_date,cat_null,sat_fat_g,trans_fat_g,magnesium_mg,potassium_mg,mufa_grams,protein_grams,fiber_grams,vitamin_a_IU,vitamin_c_MG,calcium_MG,iron_MG,sugar_G,sodium_MG,NRFNn.3,cluster
351552,Frito Lay,Munchies Flamin Hot Snack Mix 8 Ounce Plastic Bag,28.0,g,,branded_food,Munchies Flamin Hot Snack Mix 8 Ounce Plastic Bag,2019-04-01,True,0.1785,0.0,,,,0.14279999999999998,0.284,0.0,0.0,0.0,0.07166666666666667,0.028560000000000002,0.2679166666666667,,615
351553,QTG,Naked Veggies Berry Veggie Juice Smoothie 15.2 Fluid Ounce Plastic Bottle.,456.0,ml,,branded_food,Naked Veggies Berry Veggie Juice Smoothie 15.2 Fluid Ounce Plastic Bottle.,2019-04-01,True,0.0,0.0,,0.045714285714285714,,0.0086,0.084,0.0,1.0,0.012,0.008888888888888889,0.0808,0.010416666666666666,,78
351554,QTG,Propel Black Cherry Flavored Water Beverage 24 Fluid Ounce Plastic Bottle,360.0,ml,,branded_food,Propel Black Cherry Flavored Water Beverage 24 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,0.0034285714285714284,,0.0,0.0,0.0,0.175,0.001,0.0005555555555555557,0.0,0.02208333333333333,,149
351555,QTG,Tropicana Twister Light Fruit Punch 59 Fluid Ounce Paper Carton,240.0,ml,,branded_food,Tropicana Twister Light Fruit Punch 59 Fluid Ounce Paper Carton,2019-04-01,True,0.0,0.0,,,,0.001,0.0,0.0,0.8333333333333334,0.0,0.0,0.00384,0.0,,367
351556,Beaver Street Fisheries Inc.,TENDERLOIN STEAK TIPS,112.0,g,,branded_food,TENDERLOIN STEAK TIPS,2019-04-01,True,0.1115,0.0,,0.08171428571428571,0.0,0.4464,0.0,0.0,0.0,0.013000000000000001,0.1388888888888889,0.0,0.01875,,246
351557,"BEAVER STREET FISHERIES, INC.",14/16 OZ BRAZIL LOB TAILS,112.0,g,,branded_food,14/16 OZ BRAZIL LOB TAILS,2019-04-01,True,0.0,0.0,,0.051428571428571435,,0.4108,0.0,0.0,0.03333333333333333,0.049,0.06777777777777777,0.0,0.07458333333333332,,754
351558,Frito Lay,Tostitos Restaurant Style Original Tortilla Chips 16 Ounce Plastic Bag,28.0,g,,branded_food,Tostitos Restaurant Style Original Tortilla Chips 16 Ounce Plastic Bag,2019-04-01,True,0.1785,0.0,,0.042857142857142864,,0.14279999999999998,0.14400000000000002,,,0.08900000000000001,0.0,0.0,0.17125,,334
351559,Beaver Street Fisheries Inc.,RIBEYE STK BNLS CL 16OZCH,112.0,g,,branded_food,RIBEYE STK BNLS CL 16OZCH,2019-04-01,True,0.223,0.0,,0.102,0.0,0.3928,0.0,0.0,0.0,0.006,0.1461111111111111,0.0,0.037083333333333336,,671
351560,Beaver Street Fisheries Inc.,60/70 IQF PINK SHRIMP,112.0,g,,branded_food,60/70 IQF PINK SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.3214,0.0,0.0,0.0,0.08,0.03722222222222223,0.0,0.04833333333333333,,99
351561,QTG,MULLER CORNER DRK CHOCOLATE RASPBERRY   5.3Z,150.0,g,,branded_food,MULLER CORNER DRK CHOCOLATE RASPBERRY   5.3Z,2019-04-01,True,0.0665,0.0,,,,0.08,0.028,0.0,0.0,0.133,0.0,0.13864,0.01958333333333333,,72
351562,Mondelez Int. US (0074819091009),OREO COOKIES HOT COCOA 1X10.7 OZ,29.0,g,,branded_food,OREO COOKIES HOT COCOA 1X10.7 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.03942857142857143,,0.069,0.136,,0.0,0.034,0.19166666666666668,0.35864,0.12208333333333335,,136
351563,QTG,Dole 100% Juice Pina Colada 59 Fluid Ounce Plastic Bottle,240.0,ml,,branded_food,Dole 100% Juice Pina Colada 59 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,0.03314285714285714,,0.0054,0.004,0.0,0.7283333333333334,0.0,0.0,0.08448,0.0,,236
351564,Beaver Street Fisheries Inc.,31/40 CPTO SHRIMP,85.0,g,,branded_food,31/40 CPTO SHRIMP,2019-04-01,True,0.0,0.0,,0.015142857142857144,0.0,0.2824,0.0,0.0,0.0,0.054000000000000006,0.017777777777777778,0.0,0.2941666666666667,,224
351565,QTG,MULLER FRUTUP STRAWBERRY BANANA   5.3Z,150.0,g,,branded_food,MULLER FRUTUP STRAWBERRY BANANA   5.3Z,2019-04-01,True,0.05,0.0,,,,0.0934,0.0,0.0,0.0,0.133,0.0,0.11199999999999999,0.01958333333333333,,72
351566,"BEAVER STREET FISHERIES, INC.","BEEF, PORTERHOUSE CAB 1""",112.0,g,,branded_food,"BEEF, PORTERHOUSE CAB 1""",2019-04-01,True,0.134,0.0,,0.07971428571428571,0.0,0.4464,0.0,0.0,0.0,0.018000000000000002,0.10888888888888887,0.0,0.0225,,339
351567,QTG,Cap'N Crunch Berries Sweetened Corn & Oat Cereal 1.30 Ounce Plastic Cup,37.0,g,,branded_food,Cap'N Crunch Berries Sweetened Corn & Oat Cereal 1.30 Ounce Plastic Cup,2019-04-01,True,0.0895,0.06,,0.042857142857142864,0.08549999999999999,0.0848,0.08800000000000001,0.0252,0.0016666666666666668,0.009000000000000001,0.6716666666666666,0.35328000000000004,0.29875,,73
351568,Beaver Street Fisheries Inc.,BRD SHRIMP GLUTEN FREE,112.0,g,,branded_food,BRD SHRIMP GLUTEN FREE,2019-04-01,True,0.0,0.0,,0.057142857142857134,0.0,0.3214,0.0,0.0,0.0,0.048,0.022222222222222227,0.0,0.22333333333333333,,271
351569,QTG,Quaker Real Medleys Apple Walnut Oatmeal 2.64 Ounce Plastic Cup,75.0,g,,branded_food,Quaker Real Medleys Apple Walnut Oatmeal 2.64 Ounce Plastic Cup,2019-04-01,True,0.0665,0.0,,,,0.16,0.268,0.0,0.0,0.053,0.13333333333333333,0.23464000000000002,0.15,,315
351570,Mondelez Int. US (0074819091009),NABISCO EASY CHEESE PASTEURIZED CHEESE SNACK SHARP CHEDDAR 1X8.000 OZ,32.0,g,,branded_food,NABISCO EASY CHEESE PASTEURIZED CHEESE SNACK SHARP CHEDDAR 1X8.000 OZ,2019-04-01,True,0.156,0.0,,,,0.25,0.0,,0.0033333333333333327,0.685,0.02944444444444445,0.05,0.5858333333333333,,876
351571,Mondelez Int. US (0074819091009),TRIDENT GUM SPEARMINT 1X14 PK,1.7,g,,branded_food,TRIDENT GUM SPEARMINT 1X14 PK,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,90
351572,Mondelez Int. US (0074819091009),NABISCO HONEY MAID GRAHAM CRACKERS PEANUT BUTTER CHOCOLATE 1X0.88 OZ,25.0,g,,branded_food,NABISCO HONEY MAID GRAHAM CRACKERS PEANUT BUTTER CHOCOLATE 1X0.88 OZ,2019-04-01,True,0.3,,,0.09714285714285714,,0.16,0.32,0.0,0.0,0.4,0.16,0.22399999999999998,0.19166666666666668,,429
351573,Beaver Street Fisheries Inc.,4/6 OZ HOGFISH FILLETS,112.0,g,,branded_food,4/6 OZ HOGFISH FILLETS,2019-04-01,True,0.0,0.0,,0.12,0.0,0.4108,0.0,0.0064,0.02666666666666667,0.032,0.01,0.0,0.02583333333333333,,472
351574,QTG,Aunt Jemima Whole Wheat Pancake & Waffle Mix 35 Ounce Box,38.0,g,,branded_food,Aunt Jemima Whole Wheat Pancake & Waffle Mix 35 Ounce Box,2019-04-01,True,0.016,0.0,,,,0.2042,0.236,0.0014,0.0033333333333333327,0.17600000000000002,0.245,0.08968000000000001,0.6333333333333333,,273
351575,Frito Lay,Cheetos Crunchy Flamin' Hot 2.375 Ounce Plastic Bag,28.0,g,,branded_food,Cheetos Crunchy Flamin' Hot 2.375 Ounce Plastic Bag,2019-04-01,True,0.268,0.0,,,,0.07139999999999999,0.14400000000000002,0.0,0.0,0.0,0.07166666666666667,0.0,0.3720833333333333,,5
351576,Mondelez Int. US (0074819091009),NABISCO NEWTONS LUNCHBOX COOKIES FIG 1X2 OZ,28.0,g,,branded_food,NABISCO NEWTONS LUNCHBOX COOKIES FIG 1X2 OZ,2019-04-01,True,0.0,0.0,,0.07142857142857142,,0.07139999999999999,0.14400000000000002,,0.005,0.077,0.1311111111111111,0.34288,0.13375,,2
351577,QTG,Gatorade Thirst Quencher Cool Blue Raspberry (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottle,600.0,ml,,branded_food,Gatorade Thirst Quencher Cool Blue Raspberry (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottle,2019-04-01,True,0.0,0.0,,0.0037142857142857134,,0.0,0.0,0.0,0.0,0.0,0.0,0.04544,0.01833333333333333,,609
351578,Beaver Street Fisheries Inc.,RETAIL BAG TILAPIA FILLET,112.0,g,,branded_food,RETAIL BAG TILAPIA FILLET,2019-04-01,True,0.0225,0.0,,0.13085714285714287,0.0,0.3392,0.0,0.0,0.03,0.015,0.04722222222222222,0.0,0.015,,218
351579,Frito Lay,Grandma's Vanilla Mini Sandwich Cremes 1.71 Ounces,48.4,g,,branded_food,Grandma's Vanilla Mini Sandwich Cremes 1.71 Ounces,2019-04-01,True,0.3615,0.0,,,,0.124,0.084,0.0,0.0,0.040999999999999995,0.12388888888888888,0.24792,0.12916666666666668,,160
351580,QTG,Tropicana Twister Berry Punch Flavored Drink 59 Fluid Ounce Paper Carton,240.0,ml,,branded_food,Tropicana Twister Berry Punch Flavored Drink 59 Fluid Ounce Paper Carton,2019-04-01,True,0.0,0.0,,0.001142857142857143,,0.0018,0.0,0.0,0.7733333333333333,0.0,0.0,0.09128,0.0,,367
351581,Beaver Street Fisheries Inc.,MAHI V/P 6 OZ PORTIONS,112.0,g,,branded_food,MAHI V/P 6 OZ PORTIONS,2019-04-01,True,0.0,0.0,,0.11885714285714286,0.0,0.375,0.0,0.0108,0.0,0.015,0.04944444444444445,0.0,0.037083333333333336,,391
351582,SMITHFIELD FOODS INC.,"""CHOP,BI,CC,SM,ET12,4OZ,10#,Z""",93.0,g,,branded_food,"""CHOP,BI,CC,SM,ET12,4OZ,10#,Z""",2019-04-01,True,0.188,,,,,0.3656,0.0,0.0,0.0,0.022000000000000002,0.042777777777777776,0.0,0.07166666666666667,,119
351583,PepsiCo,Mug Root Beer Soda 2 Liter Plastic Bottle,360.0,ml,,branded_food,Mug Root Beer Soda 2 Liter Plastic Bottle,2019-04-01,True,,,,,,0.0,,,,,,0.09552000000000001,0.0075,,262
351584,Beaver Street Fisheries Inc.,TACO LU BAJA BREADED FISH,113.0,g,,branded_food,TACO LU BAJA BREADED FISH,2019-04-01,True,0.0,0.0,,0.0,0.0,0.23,0.036000000000000004,0.0,0.0,0.023,0.05333333333333333,0.00704,0.18083333333333332,,279
351585,Frito Lay,Ruffles Ultimate Sweet & Smokin' Bbq Potato Chips 7.5 Ounce Bag,28.0,g,,branded_food,Ruffles Ultimate Sweet & Smokin' Bbq Potato Chips 7.5 Ounce Bag,2019-04-01,True,0.268,0.0,,0.33685714285714285,,0.14279999999999998,0.14400000000000002,0.3572,0.35666666666666663,0.071,0.14277777777777778,0.057120000000000004,0.28291666666666665,,158
351586,Mondelez Int. US (0074819091009),NABISCO CAMEO CRME COOKIES 1X14.5 OZ,30.0,g,,branded_food,NABISCO CAMEO CRME COOKIES 1X14.5 OZ,2019-04-01,True,0.3335,0.0,,,,0.0666,0.0,,0.0,0.036000000000000004,0.1961111111111111,0.29336,0.13208333333333333,,15
351587,QTG,Gatorade Thirst Quencher Frost Glacier Freeze 128 Fluid Ounce Plastic Bottle,360.0,ml,,branded_food,Gatorade Thirst Quencher Frost Glacier Freeze 128 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,0.0037142857142857134,,0.0,0.0,,,0.0,0.0,0.04544,0.01833333333333333,,436
351588,Mondelez Int. US (0074819091009),RITZ CRACKERS ROASTED VEGETABLE 1X11.5 OZ,16.0,g,,branded_food,RITZ CRACKERS ROASTED VEGETABLE 1X11.5 OZ,2019-04-01,True,0.3125,0.0,,0.044571428571428574,,0.125,0.0,,0.07333333333333332,0.14400000000000002,0.2883333333333333,0.05,0.3908333333333333,,61
351589,SMITHFIELD FOODS INC.,"BACN,SS,GM,18/22,GF,15#",15.0,g,,branded_food,"BACN,SS,GM,18/22,GF,15#",2019-04-01,True,1.0,,,,,0.5334,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.7220833333333333,,310
351590,BEAVER STREET FISHERIES INC.,TOP SIRLOIN SELECT 1 PK,112.0,g,,branded_food,TOP SIRLOIN SELECT 1 PK,2019-04-01,True,0.134,0.0,,0.09714285714285714,0.0,0.4464,0.0,0.0,0.0,0.0,0.0011111111111111113,0.0,0.024166666666666663,,265
351591,Beaver Street Fisheries Inc.,2/4 OZ IQF SKIN ON PERCH,112.0,g,,branded_food,2/4 OZ IQF SKIN ON PERCH,2019-04-01,True,0.0,0.0,,0.05342857142857143,0.0,0.3036,0.0,0.0,0.0,0.027999999999999997,0.012222222222222223,0.0,0.11916666666666667,,682
351592,Frito Lay,Doritos Cool Ranch Flavored Tortilla Chips 1.125 Ounce Plastic Bag,31.8,g,,branded_food,Doritos Cool Ranch Flavored Tortilla Chips 1.125 Ounce Plastic Bag,2019-04-01,True,0.157,0.0,0.125,,,0.1258,0.252,0.0,0.0,0.063,0.06277777777777778,0.02512,0.2620833333333333,,870
351593,Mondelez Int. US (0074819091009),OREO COOKIES MYSTERY 1X15.25 OZ,29.0,g,,branded_food,OREO COOKIES MYSTERY 1X15.25 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.029428571428571432,,0.069,0.0,,0.0,0.034,0.1761111111111111,0.35864,0.12208333333333335,,181
351594,Beaver Street Fisheries Inc.,SAKU BLOCKS,113.0,g,,branded_food,SAKU BLOCKS,2019-04-01,True,0.0,0.44,,0.12628571428571428,0.0,0.4778,0.0,0.0,0.02666666666666667,0.0,0.03555555555555556,0.0,0.01833333333333333,,553
351595,Beaver Street Fisheries Inc.,KEY WEST PINK SHRIMP,112.0,g,,branded_food,KEY WEST PINK SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.3214,0.0,0.0,0.0,0.08,0.03722222222222223,0.0,0.04833333333333333,,606
351596,QTG,Quaker Rice Crisps Caramel Natural and Artificial Flavor 0.91 Ounce Plastic Bag,26.0,g,,branded_food,Quaker Rice Crisps Caramel Natural and Artificial Flavor 0.91 Ounce Plastic Bag,2019-04-01,True,0.0285,0.01,,0.046,0.0485,0.0966,0.064,,,0.018000000000000002,0.05944444444444445,0.25456,0.3333333333333333,,590
351597,QTG,Tropicana Pure Premium 100% Orange Juice No Pulp 10 Fluid Ounce Paper Carton,300.0,ml,,branded_food,Tropicana Pure Premium 100% Orange Juice No Pulp 10 Fluid Ounce Paper Carton,2019-04-01,True,0.0005,0.0,0.0175,0.05971428571428571,,0.0146,0.008,0.0,0.87,0.006999999999999999,0.011666666666666664,0.07016,0.0004166666666666667,,22
351598,Mondelez Int. US (0074819091009),TRIDENT GUM WILD STRAWBERRY/TANGY CITRUS 1X10 PK,2.4,g,,branded_food,TRIDENT GUM WILD STRAWBERRY/TANGY CITRUS 1X10 PK,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,14
351599,"BEAVER STREET FISHERIES, INC.",51/60 EZ PEEL SHRIMP,84.0,g,,branded_food,51/60 EZ PEEL SHRIMP,2019-04-01,True,0.0,0.0,,0.0,,0.4286,0.0,0.0086,0.06000000000000001,0.048,0.17833333333333334,0.0,0.09416666666666666,,821
351600,Beaver Street Fisheries Inc.,4 OZ PREMIUM CRAB CAKES,113.0,g,,branded_food,4 OZ PREMIUM CRAB CAKES,2019-04-01,True,0.0885,0.0,,0.0,0.0,0.177,0.036000000000000004,0.016,0.19833333333333333,0.035,0.03555555555555556,0.00704,0.18791666666666668,,539
351601,Beaver Street Fisheries Inc.,31/40 P&D T/ON SHRIMP,112.0,g,,branded_food,31/40 P&D T/ON SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.2322,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.2491666666666667,,224
351602,SMITHFIELD FOODS INC.,"PORK BKRIB, LN 2.25-2.5",100.0,g,,branded_food,"PORK BKRIB, LN 2.25-2.5",2019-04-01,True,0.05,,,,,0.46,0.0,0.0,0.0,0.0,0.0005555555555555557,,0.025,,704
351603,Beaver Street Fisheries Inc.,DUCK WHOLE YOUNG,112.0,g,,branded_food,DUCK WHOLE YOUNG,2019-04-01,True,0.1115,0.0,,0.07657142857142857,0.0,0.3572,0.0,0.0048,0.09666666666666666,0.011000000000000001,0.1338888888888889,0.0,0.02958333333333333,,15
351604,QTG,Tropicana Pure Premium Original Orange Juice No Pulp 89 Fluid Ounce Plastic Bottle,240.0,ml,,branded_food,Tropicana Pure Premium Original Orange Juice No Pulp 89 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0005,0.0,0.0175,0.05971428571428571,,0.0146,0.008,0.0,0.87,0.006999999999999999,0.011666666666666664,0.07016,0.0004166666666666667,,520
351605,Frito Lay,Cheetos Crunchy Cheddar and Jalapeno Flavored Snacks 2.25z,28.0,g,,branded_food,Cheetos Crunchy Cheddar and Jalapeno Flavored Snacks 2.25z,2019-04-01,True,0.268,0.0,,,,0.14279999999999998,0.14400000000000002,0.0714,0.0,0.071,0.07166666666666667,0.028560000000000002,0.43166666666666653,,5
351606,Beaver Street Fisheries Inc.,SNAPPER WH LANE .75-1 LB,113.0,g,,branded_food,SNAPPER WH LANE .75-1 LB,2019-04-01,True,0.0,0.0,,0.0,0.0,0.3716,0.0,0.0088,0.01833333333333333,0.035,0.05333333333333333,0.0,0.024166666666666663,,87
351607,SMITHFIELD FOODS INC.,"""BEEF,GRND,CHUCK,PTY,40/4OZ,FBAB-GM,10#,Z""",100.0,g,,branded_food,"""BEEF,GRND,CHUCK,PTY,40/4OZ,FBAB-GM,10#,Z""",2019-04-01,True,0.45,1.0,,,,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.02291666666666666,,433
351608,Mondelez Int. US (0074819091009),NABISCO OREO COOKIES DOUBLE STUF 1X41 OZ,29.0,g,,branded_food,NABISCO OREO COOKIES DOUBLE STUF 1X41 OZ,2019-04-01,True,0.34500000000000003,0.0,,0.034571428571428565,,0.069,0.0,,0.0,0.034,0.2205555555555556,0.35864,0.12916666666666668,,432
351609,QTG,Quaker Instant Grits Super Family Size  Regular 36 Ounce Paper Box,28.0,g,,branded_food,Quaker Instant Grits Super Family Size  Regular 36 Ounce Paper Box,2019-04-01,True,0.0,0.0,,,0.0,0.14279999999999998,0.14400000000000002,,,0.35700000000000004,1.0,,0.46125,,743
351610,Frito Lay,Lay's Dill Pickle Flavored Potato Chips 2.875 Ounce Plastic Bag,28.0,g,,branded_food,Lay's Dill Pickle Flavored Potato Chips 2.875 Ounce Plastic Bag,2019-04-01,True,0.268,0.0,0.1425,0.32657142857142857,,0.14279999999999998,0.14400000000000002,0.0,0.35666666666666663,0.0,0.07166666666666667,0.028560000000000002,0.3125,,977
351611,"BEAVER STREET FISHERIES, INC.",31/40 RAW P&D SHRIMP,112.0,g,,branded_food,31/40 RAW P&D SHRIMP,2019-04-01,True,0.0,0.0,,0.022857142857142857,0.0,0.26780000000000004,0.0,0.0,0.0,0.08900000000000001,0.0,0.0,0.13,,224
351612,Mondelez Int. US (0074819091009),NUTTER BUTTER COOKIE CRUMBS 12X1.000 LB,100.0,g,,branded_food,NUTTER BUTTER COOKIE CRUMBS 12X1.000 LB,2019-04-01,True,0.3,0.5,,0.04857142857142857,,0.14,0.12,,0.0,0.037000000000000005,0.14666666666666667,0.24,0.16666666666666666,,542
351613,Mondelez Int. US (0074819091009),OREO COOKIE CRUMBS MEDIUM COOKIE PIECES 1X1 LB,27.0,g,,branded_food,OREO COOKIE CRUMBS MEDIUM COOKIE PIECES 1X1 LB,2019-04-01,True,0.278,0.0,,0.04228571428571429,,0.07400000000000001,0.14800000000000002,,0.0,0.043,0.2838888888888889,0.32592000000000004,0.16208333333333333,,542
351614,"BEAVER STREET FISHERIES, INC.",8/10 OZ GROUPER FILLETS,113.0,g,,branded_food,8/10 OZ GROUPER FILLETS,2019-04-01,True,0.0,0.0,,0.13657142857142854,,0.3894,0.0,0.0064,0.02666666666666667,0.023,0.048888888888888885,0.0,0.02208333333333333,,239
351615,Beaver Street Fisheries Inc.,GUMBO CRABS,84.0,g,,branded_food,GUMBO CRABS,2019-04-01,True,0.0,0.0,,0.12514285714285714,0.0,0.4762,0.0,0.0,0.0,0.11900000000000001,0.04944444444444445,0.0,0.15875,,691
351616,"BEAVER STREET FISHERIES, INC.",FISH HEADS FOR BAIT,113.0,g,,branded_food,FISH HEADS FOR BAIT,2019-04-01,True,0.022000000000000002,0.0,,0.0,,0.0176,0.036000000000000004,0.0,0.07333333333333332,0.092,0.048888888888888885,0.00704,0.11791666666666667,,279
351617,Beaver Street Fisheries Inc.,PORTERHOUSE STEAK CHOICE,112.0,g,,branded_food,PORTERHOUSE STEAK CHOICE,2019-04-01,True,0.134,0.0,,0.07971428571428571,0.0,0.4464,0.0,0.0,0.0,0.018000000000000002,0.10888888888888887,0.0,0.0225,,990
351618,Frito Lay,Frito Lay Original Sunflower Seeds 1.875 Ounce Bag,27.0,g,,branded_food,Frito Lay Original Sunflower Seeds 1.875 Ounce Bag,2019-04-01,True,0.3705,0.0,,,0.926,0.4444,0.444,0.0,0.0,0.07400000000000001,0.2222222222222222,0.0296,1.0,,935
351619,Mondelez Int. US (0074819091009),NABISCO CHIPS AHOY! COOKIES MADE W REESES PB CUPS1X9.5 OZ,30.0,g,,branded_food,NABISCO CHIPS AHOY! COOKIES MADE W REESES PB CUPS1X9.5 OZ,2019-04-01,True,0.8335000000000001,0.0,,0.042857142857142864,,0.1334,0.132,,0.0016666666666666668,0.04,0.14833333333333332,0.24,0.125,,714
351620,Frito Lay,Frito Lay Peanuts Salted In-Shell 4.50 Ounce Plastic Bags,28.0,g,,branded_food,Frito Lay Peanuts Salted In-Shell 4.50 Ounce Plastic Bags,2019-04-01,True,0.35700000000000004,0.0,,,,0.5,0.284,0.0,0.0,0.0,0.14277777777777778,0.028560000000000002,0.2529166666666667,,935
351621,QTG,Cap'N Crunch Sweetened Corn & Oat Cereal 1.51 Ounce Plastic Cup,43.0,g,,branded_food,Cap'N Crunch Sweetened Corn & Oat Cereal 1.51 Ounce Plastic Cup,2019-04-01,True,0.096,0.07,,0.03885714285714285,0.0905,0.0832,0.08800000000000001,0.024,0.0,0.01,0.6516666666666667,0.35344000000000003,0.3108333333333333,,73
351622,Beaver Street Fisheries Inc.,31/40 CPTO SHRIMP,85.0,g,,branded_food,31/40 CPTO SHRIMP,2019-04-01,True,0.0,0.0,,0.0,0.0,0.3058,0.0,0.0,0.0,0.071,0.0,0.0,0.16666666666666666,,224
351623,PepsiCo,Diet Pepsi Wild Cherry (6-24z) 96 Fluid Ounce Plastic Bottles,360.0,ml,,branded_food,Diet Pepsi Wild Cherry (6-24z) 96 Fluid Ounce Plastic Bottles,2019-04-01,True,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0041666666666666675,,219
351624,QTG,Quaker Instant Oatmeal Honey Almond 1.76 Ounce Plastic Cup,50.0,g,,branded_food,Quaker Instant Oatmeal Honey Almond 1.76 Ounce Plastic Cup,2019-04-01,True,0.058,0.0,0.2625,0.08342857142857144,0.187,0.2804,0.396,0.44799999999999995,0.0016666666666666668,0.293,0.3472222222222222,0.16512000000000002,0.15333333333333332,1.9227641269841271,783
351625,QTG,Aunt Jemima Quick Grits 5 Pound Paper Box,37.0,g,,branded_food,Aunt Jemima Quick Grits 5 Pound Paper Box,2019-04-01,True,0.0,0.0,,,0.0,0.16219999999999998,0.21600000000000005,,,,0.21611111111111111,0.0,0.0,,743
351626,Mondelez Int. US (0074819091009),TRIDENT GUM ORIGINAL 1X30.000 PC,1.8,g,,branded_food,TRIDENT GUM ORIGINAL 1X30.000 PC,2019-04-01,True,,,,,,0.0,,,,,,0.0,0.0,,598
351627,PepsiCo,Gatorade Fierce Thirst Quencher Fruit Punch+Berry 20 Fluid Ounce Plastic Bottle,600.0,ml,,branded_food,Gatorade Fierce Thirst Quencher Fruit Punch+Berry 20 Fluid Ounce Plastic Bottle,2019-04-01,True,0.0,0.0,,0.0037142857142857134,,0.0,0.0,0.0,0.0,0.0,0.0,0.04544,0.01875,,842
351628,"BEAVER STREET FISHERIES, INC.",BREADED SWAI,113.0,g,,branded_food,BREADED SWAI,2019-04-01,True,0.0,0.0,,0.0,,0.531,0.036000000000000004,0.0096,0.03,0.023,0.07055555555555555,0.00704,0.2508333333333333,,361
351629,Beaver Street Fisheries Inc.,RET BAG HADDOCK FILLETS,112.0,g,,branded_food,RET BAG HADDOCK FILLETS,2019-04-01,True,0.0,0.0,,0.08171428571428571,0.0,0.3214,0.0,0.0034,0.0,0.0,0.01,0.0,0.08916666666666667,,537
351630,"BEAVER STREET FISHERIES, INC.",30/40 CT IQF SCALLOPS,113.0,g,,branded_food,30/40 CT IQF SCALLOPS,2019-04-01,True,0.0,0.0,,0.0,,0.3716,0.0,0.0,0.02666666666666667,0.023,0.03555555555555556,0.0,0.09583333333333334,,84
351631,"BEAVER STREET FISHERIES, INC.",8 OZ. COD LOINS,113.0,g,,branded_food,8 OZ. COD LOINS,2019-04-01,True,0.0,0.0,,0.0,0.0,0.354,0.0,0.0,0.02666666666666667,0.023,0.017777777777777778,0.0,0.02208333333333333,,124
351632,QTG,Near East Couscous Mix Original Plain 10 Ounce Paper Box,56.0,g,,branded_food,Near East Couscous Mix Original Plain 10 Ounce Paper Box,2019-04-01,True,0.0075,0.0,,0.054000000000000006,,0.2584,0.156,,,0.017,0.2516666666666667,0.0,0.0004166666666666667,,231
351633,QTG,Propel Zero Raspberry Lemonade Nutrient Enhanced Water Beverage Mix (0.07 - 10) .7 Ounce  Box,1.05,g,,branded_food,Propel Zero Raspberry Lemonade Nutrient Enhanced Water Beverage Mix (0.07 - 10) .7 Ounce  Box,2019-04-01,True,,,,,,0.0,,,1.0,,,0.0,1.0,,149
351634,Beaver Street Fisheries Inc.,U/1 OZ SLIPPER TAIL MEAT,112.0,g,,branded_food,U/1 OZ SLIPPER TAIL MEAT,2019-04-01,True,0.0,0.0,,0.051428571428571435,0.0,0.3036,0.0,0.0,0.03,0.049,0.017777777777777778,0.0,0.11916666666666667,,209
351635,Riverside Foods,Caprese Style Mozzarella with Tomato Basil 4606,100.0,g,,branded_food,Caprese Style Mozzarella with Tomato Basil 4606,2019-04-01,True,0.5,1.0,,0.03142857142857143,,0.32,0.04,,,0.29100000000000004,0.03333333333333333,0.016,0.25875,,202
351636,Beaver Street Fisheries Inc.,5 OZ LOBSTER TAILS,112.0,g,,branded_food,5 OZ LOBSTER TAILS,2019-04-01,True,0.0,0.0,,0.051428571428571435,0.0,0.4108,0.0,0.0,0.03333333333333333,0.049,0.06777777777777777,0.0,0.07458333333333332,,4
351637,PepsiCo,Brisk Sweet Iced Tea 12 Fluid Ounce Alumuinum Can,360.0,ml,,branded_food,Brisk Sweet Iced Tea 12 Fluid Ounce Alumuinum Can,2019-04-01,True,0.0,0.0,,,,0.0002,0.0,0.0,0.0,0.0,0.0022222222222222227,0.04256,0.011666666666666669,,92
351638,SMITHFIELD FOODS INC.,"""PIC,BNLS,CUSH MT,VP,FL,4-4PC OR 4-5PC""",112.0,g,,branded_food,"""PIC,BNLS,CUSH MT,VP,FL,4-4PC OR 4-5PC""",2019-04-01,True,0.156,,,,,0.375,0.0,0.0,0.0,0.018000000000000002,0.03555555555555556,0.0,0.035416666666666666,,998
